obs,type,targ,nD,rt,accuracy,response
63,greenVertical,present,15,0.717,1,1
63,greenVertical,absent,15,0.793,1,0
63,greenVertical,absent,15,0.66,1,0
64,redHorizontal,absent,15,1.859,1,0
64,redHorizontal,present,15,1.381,0,0
64,redHorizontal,absent,15,1.561,1,0
64,redHorizontal,absent,15,1.14,1,0
64,redHorizontal,present,15,1.076,1,1
64,redHorizontal,present,15,0.738,1,1
64,redHorizontal,absent,15,1.224,1,0
64,redHorizontal,absent,15,0.548,1,0
64,redHorizontal,absent,15,1.178,1,0
64,redHorizontal,absent,15,1.081,1,0
64,redHorizontal,absent,15,0.612,1,0
64,redHorizontal,absent,15,1.059,1,0
64,redHorizontal,present,15,0.846,1,1
64,redHorizontal,present,15,0.606,1,1
64,redHorizontal,present,15,0.954,1,1
64,redHorizontal,absent,15,0.779,1,0
64,redHorizontal,absent,15,0.495,1,0
64,redHorizontal,present,15,0.992,1,1
64,redHorizontal,absent,15,0.662,1,0
64,redHorizontal,absent,15,0.474,1,0
64,redHorizontal,absent,15,1.035,1,0
64,redHorizontal,present,15,0.908,1,1
64,redHorizontal,present,15,0.949,1,1
64,redHorizontal,absent,15,1.371,1,0
64,redHorizontal,absent,15,0.658,0,1
64,redHorizontal,absent,15,0.578,1,0
64,redHorizontal,absent,15,0.789,1,0
64,redHorizontal,present,15,1.443,1,1
64,redHorizontal,present,15,1.37,1,1
64,redHorizontal,present,15,0.762,1,1
64,redHorizontal,present,15,0.729,1,1
64,redHorizontal,present,15,0.811,1,1
64,redHorizontal,present,15,1.362,1,1
64,redHorizontal,present,15,0.875,1,1
64,redHorizontal,absent,15,1.018,1,0
64,redHorizontal,present,15,0.912,1,1
64,redHorizontal,present,15,0.642,1,1
64,redHorizontal,present,15,1.019,1,1
64,redHorizontal,absent,15,2.862,1,0
64,redHorizontal,absent,15,1.284,1,0
64,redHorizontal,absent,15,0.647,1,0
64,redHorizontal,present,15,0.874,1,1
64,redHorizontal,present,15,0.8,1,1
64,redHorizontal,absent,15,0.708,1,0
64,redHorizontal,absent,15,0.943,1,0
64,redHorizontal,absent,15,1.182,1,0
64,redHorizontal,present,15,1.344,1,1
64,redHorizontal,present,15,1.091,1,1
64,redHorizontal,present,15,0.542,1,1
64,greenVertical,present,15,1.192,1,1
64,greenVertical,absent,15,0.977,1,0
64,greenVertical,present,15,0.766,1,1
64,greenVertical,absent,15,1.068,1,0
64,greenVertical,absent,15,1.962,1,0
64,greenVertical,present,15,1.161,1,1
64,greenVertical,present,15,1.228,1,1
64,greenVertical,absent,15,2.584,1,0
64,greenVertical,absent,15,0.561,1,0
64,greenVertical,present,15,0.608,0,0
64,greenVertical,present,15,0.964,1,1
64,greenVertical,absent,15,1.072,1,0
64,greenVertical,present,15,0.608,1,1
64,greenVertical,absent,15,0.796,1,0
64,greenVertical,present,15,0.72,1,1
64,greenVertical,absent,15,1.2,1,0
64,greenVertical,absent,15,0.713,1,0
64,greenVertical,absent,15,1.108,1,0
64,greenVertical,present,15,0.576,1,1
64,greenVertical,absent,15,0.893,1,0
64,greenVertical,present,15,0.56,1,1
64,greenVertical,absent,15,0.962,1,0
64,greenVertical,present,15,0.661,1,1
64,greenVertical,present,15,0.811,1,1
64,greenVertical,present,15,0.593,1,1
64,greenVertical,present,15,0.582,1,1
64,greenVertical,present,15,0.667,1,1
64,greenVertical,present,15,0.748,1,1
64,greenVertical,present,15,0.625,1,1
64,greenVertical,absent,15,0.862,1,0
64,greenVertical,absent,15,0.858,1,0
64,greenVertical,present,15,0.666,1,1
64,greenVertical,present,15,0.611,1,1
64,greenVertical,present,15,0.56,1,1
64,greenVertical,present,15,0.892,1,1
64,greenVertical,absent,15,0.956,1,0
64,greenVertical,present,15,0.627,1,1
64,greenVertical,present,15,0.673,1,1
64,greenVertical,absent,15,0.728,1,0
64,greenVertical,absent,15,1.155,1,0
64,greenVertical,absent,15,0.608,1,0
64,greenVertical,absent,15,0.776,1,0
64,greenVertical,absent,15,0.829,1,0
64,greenVertical,present,15,0.718,1,1
64,greenVertical,absent,15,0.676,1,0
64,greenVertical,absent,15,0.807,1,0
64,greenVertical,absent,15,0.626,1,0
64,greenVertical,absent,15,0.611,1,0
64,greenVertical,present,15,0.573,1,1
65,redHorizontal,absent,15,0.65,1,0
65,redHorizontal,present,15,0.711,1,1
65,redHorizontal,present,15,0.679,1,1
65,redHorizontal,absent,15,0.87,1,0
65,redHorizontal,absent,15,0.523,1,0
65,redHorizontal,present,15,0.535,0,0
65,redHorizontal,present,15,0.942,0,0
65,redHorizontal,present,15,0.58,0,0
65,redHorizontal,absent,15,0.859,1,0
65,redHorizontal,present,15,0.58,0,0
65,redHorizontal,present,15,0.771,0,0
65,redHorizontal,absent,15,0.644,1,0
65,redHorizontal,absent,15,1.128,1,0
65,redHorizontal,present,15,0.658,0,0
65,redHorizontal,absent,15,0.668,1,0
65,redHorizontal,present,15,0.677,1,1
65,redHorizontal,absent,15,0.677,1,0
65,redHorizontal,present,15,0.612,0,0
65,redHorizontal,absent,15,0.795,1,0
65,redHorizontal,absent,15,0.661,1,0
65,redHorizontal,absent,15,0.763,1,0
65,redHorizontal,absent,15,0.545,1,0
65,redHorizontal,present,15,0.475,1,1
65,redHorizontal,present,15,0.725,1,1
65,redHorizontal,present,15,0.662,0,0
65,redHorizontal,absent,15,1.163,1,0
65,redHorizontal,present,15,0.856,1,1
65,redHorizontal,absent,15,0.674,1,0
65,redHorizontal,present,15,0.627,1,1
65,redHorizontal,absent,15,0.535,1,0
65,redHorizontal,absent,15,0.694,1,0
65,redHorizontal,absent,15,0.493,1,0
65,redHorizontal,present,15,0.547,1,1
65,redHorizontal,present,15,0.551,1,1
65,redHorizontal,present,15,0.695,1,1
65,redHorizontal,absent,15,0.608,1,0
65,redHorizontal,present,15,0.594,1,1
65,redHorizontal,absent,15,0.696,1,0
65,redHorizontal,present,15,0.7,1,1
65,redHorizontal,absent,15,0.696,1,0
65,redHorizontal,present,15,0.693,1,1
65,redHorizontal,absent,15,0.626,1,0
65,redHorizontal,present,15,0.797,1,1
65,redHorizontal,present,15,0.708,1,1
65,redHorizontal,present,15,0.578,1,1
65,redHorizontal,present,15,0.792,1,1
65,redHorizontal,absent,15,1.192,1,0
65,redHorizontal,absent,15,0.661,1,0
65,redHorizontal,absent,15,0.681,1,0
65,redHorizontal,absent,15,0.567,1,0
65,greenVertical,absent,15,1.377,1,0
65,greenVertical,absent,15,0.76,1,0
65,greenVertical,present,15,0.771,1,1
65,greenVertical,present,15,0.599,1,1
65,greenVertical,present,15,0.928,1,1
65,greenVertical,absent,15,0.962,1,0
65,greenVertical,present,15,1.351,1,1
65,greenVertical,present,15,0.578,1,1
65,greenVertical,present,15,0.653,1,1
65,greenVertical,absent,15,0.703,1,0
65,greenVertical,absent,15,0.531,1,0
65,greenVertical,present,15,0.529,1,1
65,greenVertical,present,15,0.555,1,1
65,greenVertical,absent,15,0.899,1,0
65,greenVertical,absent,15,1.125,1,0
65,greenVertical,present,15,0.727,1,1
65,greenVertical,present,15,0.558,1,1
65,greenVertical,present,15,0.7,1,1
65,greenVertical,absent,15,0.776,1,0
65,greenVertical,absent,15,0.844,1,0
65,greenVertical,present,15,0.766,1,1
65,greenVertical,present,15,0.658,1,1
65,greenVertical,absent,15,0.727,1,0
65,greenVertical,present,15,0.608,1,1
65,greenVertical,absent,15,0.725,1,0
65,greenVertical,present,15,0.747,1,1
65,greenVertical,present,15,0.815,1,1
65,greenVertical,present,15,0.698,1,1
65,greenVertical,absent,15,0.691,1,0
65,greenVertical,absent,15,0.602,1,0
65,greenVertical,absent,15,0.709,1,0
65,greenVertical,present,15,0.626,1,1
65,greenVertical,present,15,0.97,1,1
65,greenVertical,absent,15,0.645,1,0
65,greenVertical,present,15,0.559,1,1
65,greenVertical,absent,15,0.6,1,0
65,greenVertical,absent,15,0.707,1,0
65,greenVertical,present,15,0.855,1,1
65,greenVertical,absent,15,0.712,1,0
65,greenVertical,absent,15,0.675,1,0
65,greenVertical,absent,15,0.678,1,0
65,greenVertical,absent,15,0.524,1,0
65,greenVertical,present,15,0.592,1,1
65,greenVertical,absent,15,0.759,1,0
65,greenVertical,absent,15,1.008,1,0
65,greenVertical,present,15,0.644,1,1
65,greenVertical,present,15,0.66,1,1
65,greenVertical,absent,15,0.728,1,0
65,greenVertical,absent,15,0.863,1,0
68,redHorizontal,absent,15,0.793,1,0
68,redHorizontal,absent,15,0.694,1,0
68,redHorizontal,present,15,1.133,1,1
68,redHorizontal,absent,15,0.599,1,0
68,redHorizontal,absent,15,0.579,1,0
68,redHorizontal,present,15,0.655,1,1
68,redHorizontal,present,15,0.729,0,0
68,redHorizontal,absent,15,0.909,1,0
68,redHorizontal,absent,15,0.783,1,0
68,redHorizontal,present,15,0.925,1,1
68,redHorizontal,present,15,0.924,1,1
68,redHorizontal,absent,15,0.534,1,0
68,redHorizontal,absent,15,0.812,1,0
68,redHorizontal,present,15,0.82,0,0
68,redHorizontal,absent,15,0.926,1,0
68,redHorizontal,absent,15,0.575,1,0
68,redHorizontal,absent,15,0.757,1,0
68,redHorizontal,present,15,0.629,1,1
68,redHorizontal,absent,15,0.755,1,0
68,redHorizontal,absent,15,0.549,1,0
68,redHorizontal,absent,15,0.662,1,0
68,redHorizontal,absent,15,0.552,1,0
68,redHorizontal,present,15,0.782,1,1
68,redHorizontal,present,15,0.685,1,1
68,redHorizontal,absent,15,0.699,1,0
68,redHorizontal,present,15,0.678,1,1
68,redHorizontal,present,15,0.528,0,0
68,redHorizontal,present,15,0.713,1,1
68,redHorizontal,present,15,1.123,1,1
68,redHorizontal,present,15,0.775,1,1
68,redHorizontal,absent,15,1.267,1,0
68,redHorizontal,present,15,0.659,1,1
68,redHorizontal,absent,15,0.842,1,0
68,redHorizontal,present,15,1.012,1,1
68,redHorizontal,absent,15,0.66,1,0
68,redHorizontal,present,15,0.708,1,1
68,redHorizontal,absent,15,0.835,1,0
68,redHorizontal,absent,15,0.625,1,0
68,redHorizontal,present,15,0.673,0,0
68,redHorizontal,present,15,0.974,0,0
68,redHorizontal,present,15,0.557,1,1
68,redHorizontal,absent,15,0.717,1,0
68,redHorizontal,absent,15,0.958,1,0
68,redHorizontal,present,15,0.678,1,1
68,redHorizontal,absent,15,0.593,1,0
68,redHorizontal,present,15,0.762,1,1
68,redHorizontal,present,15,0.676,1,1
68,redHorizontal,present,15,0.778,1,1
68,redHorizontal,present,15,0.731,1,1
68,redHorizontal,absent,15,0.691,1,0
68,greenVertical,present,15,0.923,1,1
68,greenVertical,present,15,0.896,1,1
68,greenVertical,present,15,0.911,1,1
68,greenVertical,present,15,0.74,1,1
68,greenVertical,present,15,0.677,1,1
68,greenVertical,absent,15,0.848,1,0
68,greenVertical,present,15,0.611,1,1
68,greenVertical,absent,15,0.716,1,0
68,greenVertical,present,15,0.709,1,1
68,greenVertical,absent,15,1.101,1,0
68,greenVertical,present,15,0.941,1,1
68,greenVertical,present,15,0.845,0,0
68,greenVertical,absent,15,1.184,1,0
68,greenVertical,present,15,0.843,1,1
68,greenVertical,absent,15,1.312,1,0
68,greenVertical,present,15,0.731,1,1
68,greenVertical,absent,15,0.706,1,0
68,greenVertical,present,15,0.612,1,1
68,greenVertical,absent,15,0.885,1,0
68,greenVertical,absent,15,0.822,1,0
68,greenVertical,absent,15,0.695,1,0
68,greenVertical,present,15,0.512,1,1
68,greenVertical,absent,15,0.593,1,0
68,greenVertical,absent,15,0.893,1,0
68,greenVertical,absent,15,0.635,1,0
68,greenVertical,absent,15,0.635,1,0
68,greenVertical,present,15,0.632,1,1
68,greenVertical,present,15,0.617,1,1
68,greenVertical,present,15,0.591,1,1
68,greenVertical,absent,15,0.843,1,0
68,greenVertical,absent,15,0.762,1,0
68,greenVertical,absent,15,0.864,1,0
68,greenVertical,present,15,0.784,1,1
68,greenVertical,absent,15,0.817,1,0
68,greenVertical,present,15,0.677,1,1
68,greenVertical,absent,15,1.546,1,0
68,greenVertical,present,15,0.559,1,1
68,greenVertical,absent,15,0.692,1,0
68,greenVertical,absent,15,0.547,1,0
68,greenVertical,present,15,0.731,1,1
68,greenVertical,present,15,0.492,1,1
68,greenVertical,absent,15,0.807,1,0
68,greenVertical,absent,15,0.795,1,0
68,greenVertical,present,15,0.815,1,1
68,greenVertical,absent,15,0.661,1,0
68,greenVertical,absent,15,1.161,1,0
68,greenVertical,present,15,0.567,1,1
68,greenVertical,present,15,0.728,1,1
68,greenVertical,present,15,1.346,1,1
69,redHorizontal,absent,15,1.463,1,0
69,redHorizontal,absent,15,0.961,1,0
69,redHorizontal,present,15,0.863,1,1
69,redHorizontal,present,15,1.125,1,1
69,redHorizontal,absent,15,2.634,0,1
69,redHorizontal,present,15,0.917,1,1
69,redHorizontal,absent,15,0.728,1,0
69,redHorizontal,present,15,1.503,1,1
69,redHorizontal,present,15,0.758,1,1
69,redHorizontal,absent,15,1.373,1,0
69,redHorizontal,present,15,0.615,1,1
69,redHorizontal,absent,15,1.525,1,0
69,redHorizontal,present,15,1.003,1,1
69,redHorizontal,absent,15,2.626,0,1
69,redHorizontal,present,15,0.912,1,1
69,redHorizontal,absent,15,3.136,0,1
69,redHorizontal,present,15,0.736,1,1
69,redHorizontal,absent,15,0.878,1,0
69,redHorizontal,present,15,1.118,1,1
69,redHorizontal,absent,15,2.78,1,0
69,redHorizontal,present,15,0.511,1,1
69,redHorizontal,present,15,0.679,0,0
69,redHorizontal,absent,15,3.045,1,0
69,redHorizontal,absent,15,0.916,0,1
69,redHorizontal,absent,15,3.285,1,0
69,redHorizontal,present,15,0.613,1,1
69,redHorizontal,absent,15,2.059,1,0
69,redHorizontal,present,15,0.559,1,1
69,redHorizontal,absent,15,1.282,1,0
69,redHorizontal,absent,15,0.828,1,0
69,redHorizontal,absent,15,0.753,1,0
69,redHorizontal,present,15,0.566,1,1
69,redHorizontal,absent,15,2.279,1,0
69,redHorizontal,present,15,0.701,1,1
69,redHorizontal,present,15,0.948,0,0
69,redHorizontal,absent,15,2.612,0,1
69,redHorizontal,present,15,0.866,1,1
69,redHorizontal,present,15,1.555,1,1
69,redHorizontal,absent,15,1.844,1,0
69,redHorizontal,present,15,1.123,1,1
69,redHorizontal,absent,15,1.077,1,0
69,redHorizontal,present,15,1.404,0,0
69,redHorizontal,absent,15,1.408,1,0
69,redHorizontal,present,15,0.583,1,1
69,redHorizontal,present,15,0.862,1,1
69,redHorizontal,present,15,1.177,1,1
69,redHorizontal,absent,15,0.928,1,0
69,greenVertical,present,15,1.307,1,1
69,greenVertical,present,15,0.828,1,1
69,greenVertical,absent,15,1.515,1,0
69,greenVertical,absent,15,1.429,1,0
69,greenVertical,absent,15,1.127,1,0
69,greenVertical,absent,15,2.497,1,0
69,greenVertical,present,15,0.781,1,1
69,greenVertical,absent,15,0.913,0,1
69,greenVertical,present,15,0.776,1,1
69,greenVertical,present,15,0.61,1,1
69,greenVertical,present,15,0.588,1,1
69,greenVertical,present,15,0.865,1,1
69,greenVertical,present,15,0.544,1,1
69,greenVertical,absent,15,0.811,1,0
69,greenVertical,present,15,0.979,1,1
69,greenVertical,absent,15,0.893,1,0
69,greenVertical,present,15,0.63,1,1
69,greenVertical,absent,15,0.64,1,0
69,greenVertical,present,15,0.595,1,1
69,greenVertical,absent,15,1.052,1,0
69,greenVertical,absent,15,0.889,1,0
69,greenVertical,present,15,0.671,1,1
69,greenVertical,absent,15,0.875,1,0
69,greenVertical,absent,15,0.71,1,0
69,greenVertical,present,15,0.595,1,1
69,greenVertical,present,15,0.561,1,1
69,greenVertical,absent,15,1.091,1,0
69,greenVertical,absent,15,1.161,1,0
69,greenVertical,present,15,0.578,1,1
69,greenVertical,absent,15,1.4,1,0
69,greenVertical,absent,15,1.163,1,0
69,greenVertical,present,15,0.506,1,1
69,greenVertical,absent,15,0.677,1,0
69,greenVertical,present,15,0.494,1,1
69,greenVertical,absent,15,0.963,1,0
69,greenVertical,absent,15,0.775,1,0
69,greenVertical,absent,15,0.776,1,0
69,greenVertical,present,15,0.831,1,1
69,greenVertical,present,15,0.541,1,1
69,greenVertical,present,15,0.478,1,1
69,greenVertical,absent,15,1.778,0,1
69,greenVertical,absent,15,1.863,1,0
69,greenVertical,absent,15,0.679,1,0
69,greenVertical,present,15,0.861,1,1
69,greenVertical,absent,15,0.746,1,0
69,greenVertical,present,15,0.692,1,1
69,greenVertical,absent,15,1.359,1,0
70,redHorizontal,absent,15,1.262995,1,0
70,redHorizontal,present,15,1.253915,1,1
70,redHorizontal,absent,15,0.875325,1,0
70,redHorizontal,absent,15,0.75943,1,0
70,redHorizontal,present,15,0.76144,1,1
70,redHorizontal,absent,15,0.79621,1,0
70,redHorizontal,absent,15,1.891805,1,0
70,redHorizontal,present,15,1.199405,0,0
70,redHorizontal,present,15,0.864405,1,1
70,redHorizontal,present,15,1.05627,0,0
70,redHorizontal,absent,15,0.91862,1,0
70,redHorizontal,absent,15,0.7259,1,0
70,redHorizontal,absent,15,0.839805,1,0
70,redHorizontal,absent,15,0.87249,1,0
70,redHorizontal,absent,15,0.939935,1,0
70,redHorizontal,present,15,0.8359,1,1
70,redHorizontal,present,15,0.81079,1,1
70,redHorizontal,present,15,0.821335,1,1
70,redHorizontal,absent,15,0.921345,1,0
70,redHorizontal,absent,15,0.690475,1,0
70,redHorizontal,present,15,0.73618,1,1
70,redHorizontal,present,15,1.53644,1,1
70,redHorizontal,present,15,0.702775,1,1
70,redHorizontal,present,15,1.129985,1,1
70,redHorizontal,present,15,0.89001,1,1
70,redHorizontal,present,15,0.691845,1,1
70,redHorizontal,absent,15,0.757305,1,0
70,redHorizontal,absent,15,1.018215,1,0
70,redHorizontal,absent,15,0.73673,1,0
70,redHorizontal,present,15,0.80606,1,1
70,redHorizontal,absent,15,0.92158,1,0
70,redHorizontal,absent,15,0.73398,1,0
70,redHorizontal,present,15,0.853915,1,1
70,redHorizontal,present,15,0.621435,1,1
70,redHorizontal,present,15,0.87257,1,1
70,redHorizontal,present,15,0.75559,1,1
70,redHorizontal,absent,15,1.101865,1,0
70,redHorizontal,absent,15,0.660735,1,0
70,redHorizontal,present,15,0.744955,1,1
70,redHorizontal,absent,15,0.895595,1,0
70,redHorizontal,absent,15,0.677485,1,0
70,redHorizontal,present,15,0.766345,1,1
70,redHorizontal,present,15,0.781455,1,1
70,redHorizontal,absent,15,0.81503,1,0
70,redHorizontal,present,15,0.95656,1,1
70,redHorizontal,present,15,0.937155,1,1
70,redHorizontal,present,15,0.853605,1,1
70,redHorizontal,absent,15,0.69291,1,0
70,redHorizontal,absent,15,0.7046,1,0
70,redHorizontal,absent,15,0.708165,1,0
70,greenVertical,absent,15,1.335175,1,0
70,greenVertical,absent,15,1.076295,1,0
70,greenVertical,absent,15,0.914795,1,0
70,greenVertical,present,15,0.83797,0,0
70,greenVertical,present,15,1.113035,1,1
70,greenVertical,absent,15,0.970785,1,0
70,greenVertical,present,15,0.946155,1,1
70,greenVertical,absent,15,1.689245,1,0
70,greenVertical,absent,15,0.78033,1,0
70,greenVertical,absent,15,1.761795,1,0
70,greenVertical,present,15,0.66095,1,1
70,greenVertical,absent,15,1.23184,1,0
70,greenVertical,present,15,0.691265,1,1
70,greenVertical,present,15,1.120595,1,1
70,greenVertical,present,15,0.556855,1,1
70,greenVertical,absent,15,1.077615,1,0
70,greenVertical,absent,15,0.756055,1,0
70,greenVertical,absent,15,0.717895,1,0
70,greenVertical,present,15,0.61446,1,1
70,greenVertical,absent,15,0.64548,1,0
70,greenVertical,absent,15,1.17244,1,0
70,greenVertical,present,15,1.406945,1,1
70,greenVertical,present,15,0.681715,1,1
70,greenVertical,present,15,0.702695,1,1
70,greenVertical,absent,15,1.2825,1,0
70,greenVertical,present,15,1.34716,1,1
70,greenVertical,present,15,0.695525,1,1
70,greenVertical,absent,15,0.895075,1,0
70,greenVertical,absent,15,0.76798,1,0
70,greenVertical,absent,15,0.5784,1,0
70,greenVertical,absent,15,0.885315,1,0
70,greenVertical,present,15,0.6847,1,1
70,greenVertical,absent,15,0.700415,1,0
70,greenVertical,present,15,0.867615,1,1
70,greenVertical,absent,15,0.780235,1,0
70,greenVertical,absent,15,0.651735,1,0
70,greenVertical,present,15,0.786735,1,1
70,greenVertical,absent,15,0.66689,1,0
70,greenVertical,present,15,0.70927,1,1
70,greenVertical,present,15,0.88898,1,1
70,greenVertical,present,15,0.94242,1,1
70,greenVertical,present,15,0.686495,1,1
70,greenVertical,absent,15,0.813545,1,0
70,greenVertical,absent,15,1.02299,1,0
70,greenVertical,present,15,0.70389,1,1
70,greenVertical,present,15,0.78515,1,1
70,greenVertical,present,15,0.851125,1,1
70,greenVertical,present,15,0.536425,1,1
70,greenVertical,present,15,0.587245,1,1
70,greenVertical,absent,15,0.968735,1,0
71,greenVertical,absent,15,1.900165,1,0
71,greenVertical,present,15,0.96302,1,1
71,greenVertical,absent,15,1.104595,1,0
71,greenVertical,absent,15,0.702195,1,0
71,greenVertical,present,15,0.74276,1,1
71,greenVertical,absent,15,0.675225,1,0
71,greenVertical,absent,15,0.76567,1,0
71,greenVertical,absent,15,1.367684999,1,0
71,greenVertical,absent,15,0.76986,1,0
71,greenVertical,present,15,0.749845,1,1
71,greenVertical,present,15,0.82065,1,1
71,greenVertical,present,15,0.75373,1,1
71,greenVertical,present,15,0.72231,1,1
71,greenVertical,absent,15,0.763294999,1,0
71,greenVertical,present,15,0.92916,1,1
71,greenVertical,absent,15,0.733270001,1,0
71,greenVertical,present,15,0.67073,1,1
71,greenVertical,present,15,0.69955,0,0
71,greenVertical,present,15,0.988765,1,1
71,greenVertical,absent,15,0.74751,1,0
71,greenVertical,absent,15,0.97032,1,0
71,greenVertical,absent,15,0.72452,1,0
71,greenVertical,present,15,0.704,1,1
71,greenVertical,absent,15,0.792305,1,0
71,greenVertical,present,15,0.741125001,1,1
71,greenVertical,absent,15,0.827255,1,0
71,greenVertical,absent,15,0.543815,1,0
71,greenVertical,present,15,1.01327,1,1
71,greenVertical,present,15,0.726225,1,1
71,greenVertical,present,15,1.5748,1,1
71,greenVertical,absent,15,0.759075,1,0
71,greenVertical,absent,15,0.62835,1,0
71,greenVertical,absent,15,0.775830001,1,0
71,greenVertical,present,15,0.573580001,1,1
