66.2143 	DATA 	Keypress: space
66.2843 	EXP 	image: autoDraw = False
66.2843 	EXP 	image_2: autoDraw = False
66.2843 	EXP 	image_3: pos = array([-8., -4.])
66.2843 	EXP 	image_3: image = '3_dist_red/trial23.png'
66.2843 	EXP 	background: image = '3_dist_red/trial23.png'
66.2843 	EXP 	image_3: autoDraw = True
66.2843 	EXP 	background: autoDraw = True
67.1692 	DATA 	Mouse: Left button down, pos=(694,428)
67.2019 	EXP 	image_3: autoDraw = False
67.2019 	EXP 	background: autoDraw = False
67.2019 	EXP 	text_3: text = 'Your answer was correct.'
67.2019 	EXP 	text_3: autoDraw = True
67.2892 	DATA 	Mouse:  Left button up, pos=(694,428)
68.2256 	DATA 	Keypress: space
68.2430 	EXP 	New trial (rep=0, index=17): OrderedDict([('ImageFile', '9_dist_red/trial8.png'), ('tarPos', [8, -4])])
68.3378 	EXP 	window1: mouseVisible = False
68.4030 	EXP 	text_3: autoDraw = False
68.4030 	EXP 	image: image = '9_dist_red/trial8.png'
68.4030 	EXP 	image_2: pos = array([ 8., -4.])
68.4030 	EXP 	image_2: image = '9_dist_red/trial8.png'
68.4030 	EXP 	image: autoDraw = True
68.4030 	EXP 	image_2: autoDraw = True
69.9984 	EXP 	window1: mouseVisible = True
70.0314 	DATA 	Keypress: space
70.1048 	EXP 	image: autoDraw = False
70.1048 	EXP 	image_2: autoDraw = False
70.1048 	EXP 	image_3: pos = array([ 8., -4.])
70.1048 	EXP 	image_3: image = '9_dist_red/trial8.png'
70.1048 	EXP 	background: image = '9_dist_red/trial8.png'
70.1048 	EXP 	image_3: autoDraw = True
70.1048 	EXP 	background: autoDraw = True
70.6726 	DATA 	Mouse: Left button down, pos=(1213,423)
70.6888 	EXP 	image_3: autoDraw = False
70.6888 	EXP 	background: autoDraw = False
70.6888 	EXP 	text_3: text = 'Your answer was correct.'
70.6888 	EXP 	text_3: autoDraw = True
70.8100 	DATA 	Mouse:  Left button up, pos=(1213,423)
71.7297 	EXP 	New trial (rep=0, index=18): OrderedDict([('ImageFile', '15_dist_red/trial13.png'), ('tarPos', [8, 8])])
71.8232 	EXP 	window1: mouseVisible = False
71.8594 	DATA 	Keypress: space
71.8899 	EXP 	text_3: autoDraw = False
71.8899 	EXP 	image: image = '15_dist_red/trial13.png'
71.8899 	EXP 	image_2: pos = array([8., 8.])
71.8899 	EXP 	image_2: image = '15_dist_red/trial13.png'
71.8899 	EXP 	image: autoDraw = True
